1764360893.500444	0	72.94
1764360893.8384984	0	73.91
1764360894.187469	0	278.37
1764360894.5174565	0	74.88
1764360905.237486	1	73.74
1764360905.5375636	1	73.81
1764360905.8427145	1	283.49
1764360906.1434507	1	75.08
1764360916.8361015	2	74.79
1764360917.1341298	2	75.27
1764360917.4470904	2	284.13
1764360917.7455153	2	83.03
1764360918.0975761	2	75.49
1764360928.8092823	3	74.98
1764360929.1470478	3	74.88
1764360929.4780116	3	259.52
1764360929.836996	3	75.69
1764360940.5006468	4	75.26
1764360940.7829194	4	75.00
1764360941.1072333	4	269.28
1764360941.4651961	4	77.42
1764360941.8087914	4	76.35
1764360952.4813054	5	76.63
1764360952.7798388	5	75.75
1764360953.0924978	5	292.10
1764360953.439841	5	295.17
1764360953.7990208	5	77.03
1764360964.3981133	6	76.04
1764360964.6757727	6	75.95
1764360964.977677	6	268.38
1764360965.277802	6	265.17
1764360965.595165	6	77.80
1764360976.2280304	7	75.65
1764360976.5240784	7	76.14
1764360976.8351846	7	292.62
1764360977.1757236	7	77.90
1764360977.4915824	7	77.11
1764360988.167179	8	75.85
1764360988.4609294	8	76.33
1764360988.7727816	8	257.31
1764360989.137578	8	260.80
1764360989.4479165	8	78.56
1764361000.1321027	9	76.15
1764361000.4406452	9	76.24
1764361000.7374969	9	291.29
1764361001.0896027	9	261.83
1764361001.4440703	9	298.25
1764361001.767242	9	298.64
1764361002.0927126	9	267.22
1764361002.4346027	9	78.00
1764361013.104838	10	76.82
1764361013.3717659	10	76.82
1764361013.6777806	10	260.85
1764361014.0219312	10	269.37
1764361014.3844488	10	268.03
1764361014.7253106	10	77.90
1764361025.4994838	11	76.34
1764361025.796336	11	77.80
1764361026.1551898	11	286.50
1764361026.4978983	11	88.46
1764361026.8638353	11	79.64
1764361027.1863508	11	78.29
1764361037.7621772	12	76.93
1764361038.0555973	12	76.63
1764361038.4064064	12	194.42
1764361038.7475975	12	275.34
1764361039.0810072	12	79.55
1764361049.7281299	13	77.11
1764361050.0245948	13	77.11
1764361050.3549514	13	262.15
1764361050.7088804	13	272.66
1764361051.0558102	13	300.20
1764361051.4096985	13	78.78
1764361061.8604574	14	77.02
1764361062.2248998	14	76.93
1764361062.5199404	14	149.95
1764361062.8539095	14	77.81
1764361073.3823347	15	77.41
1764361073.6413376	15	77.41
1764361073.9227624	15	275.82
1764361074.2105587	15	282.40
1764361074.547865	15	275.12
1764361074.8446667	15	80.13
1764361085.4456272	16	77.31
1764361085.787483	16	77.02
1764361086.0938218	16	267.74
1764361086.4006133	16	271.68
1764361086.7804518	16	79.36
1764361097.3280897	17	77.41
1764361097.6495383	17	78.58
1764361097.9735978	17	78.49
1764361108.5923617	18	77.50
1764361108.8959818	18	77.89
1764361109.1850784	18	89.62
1764361109.4909205	18	77.71
1764361120.0382092	19	77.99
1764361120.3354046	19	77.21
1764361120.689968	19	295.27
1764361120.9961925	19	81.77
1764361121.3181884	19	78.88
1764361131.9563727	20	77.02
1764361132.2477458	20	77.11
1764361132.5535078	20	276.12
1764361132.851036	20	273.83
1764361133.1936061	20	79.07
1764361143.673986	21	77.11
1764361143.9513621	21	78.38
1764361144.2743764	21	257.95
1764361144.592715	21	295.80
1764361144.9046686	21	79.16
1764361155.6667051	22	77.03
1764361155.9796796	22	77.60
1764361156.3236322	22	256.41
1764361156.6408498	22	79.16
1764361167.1454203	23	77.41
1764361167.431576	23	77.11
1764361167.7391958	23	263.57
1764361168.0412416	23	281.51
1764361168.3661375	23	79.45
1764361179.1522963	24	77.80
1764361179.455863	24	253.71
1764361179.7678945	24	78.39
1764361190.44197	25	77.02
1764361190.7856772	25	77.51
1764361191.099916	25	258.92
1764361191.4115179	25	267.90
1764361191.753929	25	80.36
1764361202.2034643	26	77.60
1764361202.5712566	26	77.60
1764361202.8825104	26	264.46
1764361203.2043552	26	294.71
1764361203.5462122	26	293.75
1764361203.8851476	26	277.82
1764361204.2257957	26	281.15
1764361204.5694382	26	153.31
1764361204.9338655	26	80.24
1764361215.6061294	27	77.78
1764361215.8760738	27	77.90
1764361216.1612139	27	285.01
1764361216.4560819	27	81.77
1764361216.7647054	27	76.85
1764361227.3169973	28	77.68
1764361227.5925894	28	77.71
1764361227.904436	28	263.27
1764361228.244158	28	257.21
1764361228.561595	28	77.31
1764361239.3064103	29	77.61
1764361239.6171448	29	77.71
1764361239.939817	29	143.92
1764361240.2570162	29	76.73
1764361250.993102	30	77.80
1764361251.2678304	30	77.89
1764361251.58608	30	287.02
1764361251.9148378	30	297.61
1764361252.2451134	30	77.51
1764361262.8617997	31	77.89
1764361263.1313848	31	77.71
1764361263.4302084	31	260.01
1764361263.7755463	31	268.57
1764361264.1371999	31	83.72
1764361264.480912	31	77.22
1764361275.0875816	32	77.58
1764361275.3499677	32	77.80
1764361275.6427345	32	291.93
1764361275.9428463	32	270.57
1764361276.2748384	32	77.51
1764361286.8187954	33	78.28
1764361287.1156359	33	78.29
1764361287.4002087	33	297.00
1764361287.699656	33	281.37
1764361288.0361812	33	78.58
1764361298.590353	34	77.68
1764361298.9214797	34	77.68
1764361299.237588	34	280.28
1764361299.5616698	34	263.40
1764361299.879387	34	255.67
1764361300.2267356	34	266.74
1764361300.55611	34	77.90
1764361300.8693771	34	77.12
1764361311.3362467	35	78.46
1764361311.6161246	35	78.39
1764361311.9124265	35	300.03
1764361312.2211463	35	280.47
1764361312.5363798	35	269.47
1764361312.8656466	35	77.71
1764361323.4004884	36	77.99
1764361323.6962786	36	78.94
1764361324.0167582	36	293.40
1764361324.351392	36	292.64
1764361324.7075675	36	292.12
1764361325.0438354	36	149.10
1764361325.376601	36	77.61
1764361336.0556865	37	77.99
1764361336.4084527	37	99.77
1764361336.7464106	37	243.61
1764361337.0849626	37	78.97
1764361347.5343256	38	78.09
1764361347.7990794	38	78.09
1764361348.1076694	38	289.10
1764361348.4378965	38	299.84
1764361348.7761145	38	78.47
1764361359.425848	39	78.77
1764361359.6923866	39	79.07
1764361359.9653752	39	267.02
1764361360.2594175	39	256.84
1764361360.5980432	39	261.97
1764361360.905448	39	77.63
1764361371.4784968	40	78.19
1764361371.7611036	40	77.89
1764361372.0914712	40	292.68
1764361372.443223	40	261.10
1764361372.79814	40	85.57
1764361373.1174417	40	78.78
1764361383.6198976	41	77.99
1764361383.8881109	41	78.19
1764361384.225587	41	261.45
1764361384.5417097	41	296.50
1764361384.8846338	41	79.07
1764361395.524589	42	78.17
1764361395.8811052	42	78.19
1764361396.1887383	42	289.96
1764361396.508002	42	78.88
1764361407.0756176	43	78.10
1764361407.379572	43	78.07
1764361407.6892793	43	261.79
1764361408.0217474	43	269.80
1764361408.3876297	43	273.83
1764361408.7411387	43	265.50
1764361409.0762296	43	265.53
1764361409.437581	43	274.05
1764361409.808721	43	77.81
1764361420.3212702	44	79.26
1764361420.5944653	44	78.28
1764361420.9212334	44	277.63
1764361421.2775471	44	275.48
1764361421.6245878	44	78.02
